Rodada;NumeroArea;ProcessoMinerario;Situacao;Modalidade;RegimeDisponibilidade;Municipio;UnidadeFederacao;AreaPoligonal;ValorLanceVencedorReais;NomeVencedor;CpfCnpjVencedor
2;6634;864068/2011;Aguardando Leilão;Oferta Pública;Pesquisa;MONTE SANTO DO TOCANTINS;Tocantins;9762,05;0,00;;
2;6635;864008/2014;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;9613,09;0,00;;
2;6635;864008/2014;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;9613,09;50000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6636;864009/2014;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;6053,20;50000,00;GRANIMARBELLE BRAZIL LTDA;109.**.***/****73
2;6636;864009/2014;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;6053,20;0,00;;
2;6637;864013/2013;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;3171,67;0,00;;
2;6637;864013/2013;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;3171,67;5000,00;AURA ALMAS MINERACAO S/A;082.**.***/****07
2;6638;864015/2017;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;5314,72;0,00;;
2;6638;864015/2017;Livre;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;5314,72;0,00;;
2;6639;864017/2017;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;9909,23;20000,00;AURA ALMAS MINERACAO S/A;082.**.***/****07
2;6639;864017/2017;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;9909,23;0,00;;
2;6640;864030/2013;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;3752,08;25533,77;MINASNORTE MINERACAO LTDA;082.**.***/****14
2;6640;864030/2013;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;3752,08;0,00;;
2;6641;864114/2015;Conquistada;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;1949,23;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6642;864160/2015;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;9790,32;0,00;;
2;6642;864160/2015;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;9790,32;30000,00;AURA ALMAS MINERACAO S/A;082.**.***/****07
2;6643;864166/2013;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;880,16;0,00;;
2;6643;864166/2013;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;880,16;50000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6644;864185/2015;Conquistada;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;46,39;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6645;864245/2014;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;184,98;0,00;;
2;6645;864245/2014;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;184,98;5000,00;AURA ALMAS MINERACAO S/A;082.**.***/****07
2;6646;864258/2014;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;133,83;100000,00;GRANIMARBELLE BRAZIL LTDA;109.**.***/****73
2;6646;864258/2014;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;133,83;0,00;;
2;6647;864402/2012;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;9836,82;0,00;;
2;6647;864402/2012;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;9836,82;5000,00;ELIANE E SILVA RODRIGUES;031.***.***07
2;6648;864409/2012;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;4479,82;0,00;;
2;6648;864409/2012;Arrematada;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;4479,82;10000,00;AURA ALMAS MINERACAO S/A;082.**.***/****07
2;6649;864533/2012;Conquistada;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;3043,68;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6650;864167/2015;Conquistada;Oferta Pública;Pesquisa;CHAPADA DA NATIVIDADE;Tocantins;9134,76;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6651;864505/2012;Aguardando Leilão;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;8529,00;0,00;;
2;6651;864505/2012;Livre;Proposta Fechada;Pesquisa;NATIVIDADE;Tocantins;8529,00;0,00;;
2;6652;864211/2014;Conquistada;Oferta Pública;Pesquisa;NOVA OLINDA;Tocantins;36,01;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6653;864209/2014;Conquistada;Oferta Pública;Pesquisa;NOVA OLINDA;Tocantins;32,80;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6654;864210/2014;Conquistada;Oferta Pública;Pesquisa;NOVA OLINDA;Tocantins;25,73;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6655;864139/2015;Conquistada;Oferta Pública;Pesquisa;NOVO ACORDO;Tocantins;149,00;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6656;864156/2014;Conquistada;Oferta Pública;Pesquisa;NOVO ACORDO;Tocantins;4936,83;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6657;864269/2012;Conquistada;Oferta Pública;Pesquisa;NOVO ALEGRE;Tocantins;1853,35;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6658;864275/2012;Conquistada;Oferta Pública;Pesquisa;COMBINADO;Tocantins;176,94;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6659;864244/2014;Aguardando Leilão;Oferta Pública;Pesquisa;NOVO JARDIM;Tocantins;238,40;0,00;;
2;6659;864244/2014;Arrematada;Proposta Fechada;Pesquisa;NOVO JARDIM;Tocantins;238,40;120000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6660;864026/2016;Aguardando Leilão;Oferta Pública;Pesquisa;PALMAS;Tocantins;31,42;0,00;;
2;6660;864026/2016;Arrematada;Proposta Fechada;Pesquisa;PALMAS;Tocantins;31,42;10000,00;GRANIMARBELLE BRAZIL LTDA;109.**.***/****73
2;6661;864212/2017;Conquistada;Oferta Pública;Pesquisa;PALMAS;Tocantins;147,04;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6662;864224/2014;Conquistada;Oferta Pública;Pesquisa;PALMAS;Tocantins;85,94;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6663;864326/2016;Conquistada;Oferta Pública;Pesquisa;PALMAS;Tocantins;88,87;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6664;864344/2013;Arrematada;Proposta Fechada;Pesquisa;PALMAS;Tocantins;987,35;12000,00;CESAR AUGUSTO DE SOUSA SENA;115.***.***00
2;6664;864344/2013;Aguardando Leilão;Oferta Pública;Pesquisa;PALMAS;Tocantins;987,35;0,00;;
2;6665;864075/2017;Aguardando Leilão;Oferta Pública;Pesquisa;PALMEIRÓPOLIS;Tocantins;999,98;0,00;;
2;6665;864075/2017;Livre;Proposta Fechada;Pesquisa;PALMEIRÓPOLIS;Tocantins;999,98;0,00;;
2;6666;864046/2014;Conquistada;Oferta Pública;Pesquisa;JAÚ DO TOCANTINS;Tocantins;220,73;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6667;864200/2012;Livre;Proposta Fechada;Pesquisa;JAÚ DO TOCANTINS;Tocantins;709,69;0,00;;
2;6667;864200/2012;Aguardando Leilão;Oferta Pública;Pesquisa;JAÚ DO TOCANTINS;Tocantins;709,69;0,00;;
2;6668;864025/2014;Livre;Proposta Fechada;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;6151,57;0,00;;
2;6668;864025/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;6151,57;0,00;;
2;6669;864103/2013;Aguardando Leilão;Oferta Pública;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;8336,58;0,00;;
2;6669;864103/2013;Livre;Proposta Fechada;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;8336,58;0,00;;
2;6670;864099/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;9822,14;0,00;;
2;6670;864099/2012;Arrematada;Proposta Fechada;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;9822,14;3000,00;ONCA PUMA MINERACAO LTDA;395.**.***/****79
2;6671;864018/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9755,32;0,00;;
2;6671;864018/2015;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9755,32;150000,00;PAULO EUSTAQUIO NOGUEIRA PENIDO;078.***.***44
2;6672;864019/2015;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9615,51;450000,00;IDEAL NEGOCIOS IMOBILIARIO EIRELI;105.**.***/****63
2;6672;864019/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9615,51;0,00;;
2;6673;864020/2015;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9757,42;100000,00;PAULO EUSTAQUIO NOGUEIRA PENIDO;078.***.***44
2;6673;864020/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9757,42;0,00;;
2;6674;864021/2015;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9566,52;130000,00;IDEAL NEGOCIOS IMOBILIARIO EIRELI;105.**.***/****63
2;6674;864021/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9566,52;0,00;;
2;6675;864022/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9476,10;0,00;;
2;6675;864022/2015;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9476,10;21000,00;RAFAEL PANHIN TORRES LTDA.;404.**.***/****55
2;6676;864026/2018;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;998,55;0,00;;
2;6676;864026/2018;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;998,55;402500,00;D'MINAS MINERACAO & LOGISTICA LTDA.;218.**.***/****50
2;6677;864062/2014;Livre;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;2009,82;0,00;;
2;6677;864062/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;2009,82;0,00;;
2;6678;864097/2016;Conquistada;Oferta Pública;Pesquisa;PARANÃ;Tocantins;48,81;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6679;864098/2011;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;6404,39;0,00;;
2;6679;864098/2011;Livre;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;6404,39;0,00;;
2;6680;864152/2014;Conquistada;Oferta Pública;Pesquisa;PARANÃ;Tocantins;891,12;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6681;864156/2017;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;861,42;15000,00;GRANIMARBELLE BRAZIL LTDA;109.**.***/****73
2;6681;864156/2017;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;861,42;0,00;;
2;6682;864198/2014;Conquistada;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9813,97;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6683;864199/2014;Conquistada;Oferta Pública;Pesquisa;PARANÃ;Tocantins;1893,01;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6684;864260/2016;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9760,84;0,00;;
2;6684;864260/2016;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9760,84;50000,00;PAULO EUSTAQUIO NOGUEIRA PENIDO;078.***.***44
2;6685;864272/2015;Conquistada;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9896,87;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6686;864342/2013;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;7126,29;0,00;;
2;6686;864342/2013;Livre;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;7126,29;0,00;;
2;6687;864359/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;1894,54;0,00;;
2;6687;864359/2012;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;1894,54;5001,00;EDEM EMPRESA DE DESENVOLVIMENTO EM MINERACAO E PARTICIPACOES LTDA;005.**.***/****08
2;6688;864360/2012;Livre;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;3392,66;0,00;;
2;6688;864360/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;3392,66;0,00;;
2;6689;864195/2014;Aguardando Leilão;Oferta Pública;Pesquisa;CONCEIÇÃO DO TOCANTINS;Tocantins;9453,19;0,00;;
2;6689;864195/2014;Arrematada;Proposta Fechada;Pesquisa;CONCEIÇÃO DO TOCANTINS;Tocantins;9453,19;2000,00;RODRIGO MEIRELES MATTOS RODRIGUES;693.***.***20
2;6690;864407/2012;Aguardando Leilão;Oferta Pública;Pesquisa;CONCEIÇÃO DO TOCANTINS;Tocantins;9192,80;0,00;;
2;6690;864407/2012;Livre;Proposta Fechada;Pesquisa;CONCEIÇÃO DO TOCANTINS;Tocantins;9192,80;0,00;;
2;6691;864406/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;9794,08;0,00;;
2;6691;864406/2012;Livre;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;9794,08;0,00;;
2;6692;864336/2016;Aguardando Leilão;Oferta Pública;Pesquisa;PAU D'ARCO;Tocantins;993,62;0,00;;
2;6692;864336/2016;Livre;Proposta Fechada;Pesquisa;PAU D'ARCO;Tocantins;993,62;0,00;;
2;6693;864152/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PEIXE;Tocantins;409,76;0,00;;
2;6693;864152/2015;Arrematada;Proposta Fechada;Pesquisa;PEIXE;Tocantins;409,76;5000,00;ELIANE E SILVA RODRIGUES;031.***.***07
2;6694;864141/2013;Conquistada;Oferta Pública;Pesquisa;JAÚ DO TOCANTINS;Tocantins;499,78;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6695;864350/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;3581,28;0,00;;
2;6695;864350/2012;Arrematada;Proposta Fechada;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;3581,28;5555,00;"AUGUSTO CESAR DAMASCENO RAYOL ";453.***.***91
2;6696;864442/2012;Arrematada;Proposta Fechada;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;2322,44;25555,00;"AUGUSTO CESAR DAMASCENO RAYOL ";453.***.***91
2;6696;864442/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;2322,44;0,00;;
2;6697;864448/2012;Arrematada;Proposta Fechada;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;1054,32;50555,00;"AUGUSTO CESAR DAMASCENO RAYOL ";453.***.***91
2;6697;864448/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;1054,32;0,00;;
2;6698;864748/2011;Conquistada;Oferta Pública;Pesquisa;NATIVIDADE;Tocantins;8187,05;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6699;864224/2015;Conquistada;Oferta Pública;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;549,62;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6700;864351/2012;Conquistada;Oferta Pública;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;1154,53;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6701;864526/2012;Arrematada;Proposta Fechada;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;2968,76;3801,00;sancher reyes santos sandes;507.***.***68
2;6701;864526/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PINDORAMA DO TOCANTINS;Tocantins;2968,76;0,00;;
2;6702;864252/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;914,47;0,00;;
2;6702;864252/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;914,47;0,00;;
2;6703;864254/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;997,08;0,00;;
2;6703;864254/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;997,08;0,00;;
2;6704;864255/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;934,18;0,00;;
2;6704;864255/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;934,18;0,00;;
2;6705;864285/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;962,47;0,00;;
2;6705;864285/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;962,47;0,00;;
2;6706;864250/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;969,11;0,00;;
2;6706;864250/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;969,11;0,00;;
2;6707;864251/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;915,40;0,00;;
2;6707;864251/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;915,40;0,00;;
2;6708;864253/2014;Livre;Proposta Fechada;Pesquisa;PIRAQUÊ;Tocantins;976,97;0,00;;
2;6708;864253/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PIRAQUÊ;Tocantins;976,97;0,00;;
2;6709;864130/2012;Arrematada;Proposta Fechada;Pesquisa;PIUM;Tocantins;9618,41;5000,00;ELIANE E SILVA RODRIGUES;031.***.***07
2;6709;864130/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PIUM;Tocantins;9618,41;0,00;;
2;6710;864324/2015;Conquistada;Oferta Pública;Pesquisa;PIUM;Tocantins;172,68;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6711;864134/2012;Arrematada;Proposta Fechada;Pesquisa;CHAPADA DE AREIA;Tocantins;9985,12;5000,00;ELIANE E SILVA RODRIGUES;031.***.***07
2;6711;864134/2012;Aguardando Leilão;Oferta Pública;Pesquisa;CHAPADA DE AREIA;Tocantins;9985,12;0,00;;
2;6712;864033/2016;Conquistada;Oferta Pública;Pesquisa;CRISTALÂNDIA;Tocantins;9967,49;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6713;864071/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PONTE ALTA DO BOM JESUS;Tocantins;889,32;0,00;;
2;6713;864071/2014;Arrematada;Proposta Fechada;Pesquisa;PONTE ALTA DO BOM JESUS;Tocantins;889,32;5000,00;ELIANE E SILVA RODRIGUES;031.***.***07
2;6714;864189/2015;Arrematada;Proposta Fechada;Pesquisa;PORTO NACIONAL;Tocantins;778,81;2001,00;IVACY FONSECA DE BRITO JUNIOR;019.***.***55
2;6714;864189/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PORTO NACIONAL;Tocantins;778,81;0,00;;
2;6715;864225/2014;Conquistada;Oferta Pública;Pesquisa;PORTO NACIONAL;Tocantins;95,33;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6716;864523/2012;Arrematada;Proposta Fechada;Pesquisa;PORTO NACIONAL;Tocantins;9921,95;2000,00;MONTE SINAI MINERACAO LTDA;000.**.***/****39
2;6716;864523/2012;Aguardando Leilão;Oferta Pública;Pesquisa;PORTO NACIONAL;Tocantins;9921,95;0,00;;
2;6717;864030/2014;Livre;Proposta Fechada;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;1596,77;0,00;;
2;6717;864030/2014;Aguardando Leilão;Oferta Pública;Pesquisa;PARAÍSO DO TOCANTINS;Tocantins;1596,77;0,00;;
2;6718;864664/2011;Aguardando Leilão;Oferta Pública;Pesquisa;GUARAÍ;Tocantins;9132,72;0,00;;
2;6718;864664/2011;Livre;Proposta Fechada;Pesquisa;GUARAÍ;Tocantins;9132,72;0,00;;
2;6719;864013/2016;Conquistada;Oferta Pública;Pesquisa;NOVA ROSALÂNDIA;Tocantins;551,84;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6720;864134/2015;Conquistada;Oferta Pública;Pesquisa;ANANÁS;Tocantins;9035,61;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6721;864107/2016;Conquistada;Oferta Pública;Pesquisa;RIO DA CONCEIÇÃO;Tocantins;235,84;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6722;864265/2013;Conquistada;Oferta Pública;Pesquisa;RIO SONO;Tocantins;9901,31;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6723;864455/2013;Conquistada;Oferta Pública;Pesquisa;NOVO ACORDO;Tocantins;626,85;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6724;864454/2013;Conquistada;Oferta Pública;Pesquisa;APARECIDA DO RIO NEGRO;Tocantins;896,27;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6725;864414/2012;Conquistada;Oferta Pública;Pesquisa;SANDOLÂNDIA;Tocantins;9560,94;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6726;864336/2015;Livre;Proposta Fechada;Pesquisa;GUARAÍ;Tocantins;2370,96;0,00;;
2;6726;864336/2015;Aguardando Leilão;Oferta Pública;Pesquisa;GUARAÍ;Tocantins;2370,96;0,00;;
2;6727;864243/2012;Conquistada;Oferta Pública;Pesquisa;BREJINHO DE NAZARÉ;Tocantins;9470,04;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6728;864245/2012;Conquistada;Oferta Pública;Pesquisa;CRISTALÂNDIA;Tocantins;9987,10;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6729;864032/2013;Conquistada;Oferta Pública;Pesquisa;SANTA ROSA DO TOCANTINS;Tocantins;862,79;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6730;864273/2012;Conquistada;Oferta Pública;Pesquisa;SANTA ROSA DO TOCANTINS;Tocantins;5327,63;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6731;864528/2012;Conquistada;Oferta Pública;Pesquisa;SANTA ROSA DO TOCANTINS;Tocantins;9463,50;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6732;864532/2012;Conquistada;Oferta Pública;Pesquisa;CHAPADA DA NATIVIDADE;Tocantins;9560,91;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6733;864668/2011;Conquistada;Oferta Pública;Pesquisa;ANANÁS;Tocantins;9180,87;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6734;864200/2014;Conquistada;Oferta Pública;Pesquisa;SÃO MIGUEL DO TOCANTINS;Tocantins;14,80;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6735;864061/2014;Aguardando Leilão;Oferta Pública;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;1997,90;0,00;;
2;6735;864061/2014;Arrematada;Proposta Fechada;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;1997,90;10000,00;GRANIMARBELLE BRAZIL LTDA;109.**.***/****73
2;6736;864110/2015;Aguardando Leilão;Oferta Pública;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;49,72;0,00;;
2;6736;864110/2015;Livre;Proposta Fechada;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;49,72;0,00;;
2;6737;864297/2012;Arrematada;Proposta Fechada;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;251,20;3000,00;LUCIETE MARIA DE JESUS;036.***.***09
2;6737;864297/2012;Aguardando Leilão;Oferta Pública;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;251,20;0,00;;
2;6738;864298/2012;Livre;Proposta Fechada;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;381,59;0,00;;
2;6738;864298/2012;Aguardando Leilão;Oferta Pública;Pesquisa;SÃO SALVADOR DO TOCANTINS;Tocantins;381,59;0,00;;
2;6739;864192/2012;Conquistada;Oferta Pública;Pesquisa;SÃO VALÉRIO;Tocantins;3776,54;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6740;864271/2016;Conquistada;Oferta Pública;Pesquisa;SÃO VALÉRIO;Tocantins;998,01;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6741;864003/2015;Aguardando Leilão;Oferta Pública;Pesquisa;PARANÃ;Tocantins;8214,29;0,00;;
2;6741;864003/2015;Arrematada;Proposta Fechada;Pesquisa;PARANÃ;Tocantins;8214,29;90007,00;ECOCIDADES COMUNICACAO E MEIO AMBIENTE LTDA.;180.**.***/****93
2;6742;864272/2012;Conquistada;Oferta Pública;Pesquisa;MONTE DO CARMO;Tocantins;9996,89;0,00;C. CARVALHO ARAUJO LTDA;186.**.***/****02
2;6743;864031/2017;Aguardando Leilão;Oferta Pública;Pesquisa;TAGUATINGA;Tocantins;8,92;0,00;;
2;6743;864031/2017;Arrematada;Proposta Fechada;Pesquisa;TAGUATINGA;Tocantins;8,92;12000,00;CLIDENOR GOMES FILHO;195.***.***82
2;6744;864433/2013;Arrematada;Proposta Fechada;Pesquisa;TAGUATINGA;Tocantins;682,32;60000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6744;864433/2013;Aguardando Leilão;Oferta Pública;Pesquisa;TAGUATINGA;Tocantins;682,32;0,00;;
2;6745;864471/2012;Arrematada;Proposta Fechada;Pesquisa;TAGUATINGA;Tocantins;963,99;60000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6745;864471/2012;Aguardando Leilão;Oferta Pública;Pesquisa;TAGUATINGA;Tocantins;963,99;0,00;;
2;6746;864066/2013;Aguardando Leilão;Oferta Pública;Pesquisa;DIANÓPOLIS;Tocantins;990,49;0,00;;
2;6746;864066/2013;Arrematada;Proposta Fechada;Pesquisa;DIANÓPOLIS;Tocantins;990,49;20000,00;AURA ALMAS MINERACAO S/A;082.**.***/****07
2;6747;864130/2009;Arrematada;Proposta Fechada;Pesquisa;XAMBIOÁ;Tocantins;775,37;120000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6747;864130/2009;Aguardando Leilão;Oferta Pública;Pesquisa;XAMBIOÁ;Tocantins;775,37;0,00;;
2;6748;864131/2009;Arrematada;Proposta Fechada;Pesquisa;XAMBIOÁ;Tocantins;858,39;120000,00;MINERACAO ARAGUAIA LTDA;070.**.***/****82
2;6748;864131/2009;Aguardando Leilão;Oferta Pública;Pesquisa;XAMBIOÁ;Tocantins;858,39;0,00;;
2;6749;864172/2014;Arrematada;Proposta Fechada;Pesquisa;XAMBIOÁ;Tocantins;460,74;2000,00;VOTORANTIM CIMENTOS N/NE S/A;106.**.***/****80
2;6749;864172/2014;Aguardando Leilão;Oferta Pública;Pesquisa;XAMBIOÁ;Tocantins;460,74;0,00;;
